title,location_title,deep_link,review_count,review_join,review_star,sell_price,start_time,what_we_love
新北｜東北角黃金海岸線一日遊,台北,https://www.klook.com//zh-TW/activity/4043-northeast-coast-scenic-day-tour-taipei/,759,9K+,4.4,262,2022-03-30 00:00:00,
新北｜野柳海洋世界｜門票,台北,https://www.klook.com//zh-TW/activity/3639-yehliu-ocean-world-ticket-taipei/,512,8K+,4.5,98,2022-03-27 00:00:00,"野柳海洋世界為台灣第一座展示海洋哺乳類動物之展館，走過三十年，今日的海洋劇場成為以海洋哺乳類生態知識為主題的生態展演劇場，在維納斯海岸環抱、遙望基隆嶼的絕美海岸線風光中，為您揭開蔚藍海洋的神秘面紗。

來到野柳海洋世界，一窺海洋夥伴們的神秘面紗，還可以近距離觀察活潑的海獅們，濕濕的鼻頭、骨嚕骨嚕轉的大眼睛，在
牠們可愛俏皮的外表下，這些有著大手大腳的鰭腳類動物們會展露出哪些獨特的面貌呢？鯨豚家族中廣受人們喜愛的瓶鼻海豚，現在他們雖然暢游於蔚藍大海中，不過回到最初，他們的祖先可是生活在陸地上的動物呢！究竟在長長演化之路中，海豚是如何成為今日的「海中精靈」呢？聰明的海豚夥伴，與人類的關係緊密、情感深厚，在野柳海洋世界中，他們又是如何受到飼育員與獸醫的細心照料與呵護？

近年來，受到海洋污染、氣候異常等等的影響，這些海洋夥伴們其實也面臨的嚴酷的生存危機，我們還能做些什麼事，為這些同住在地球上的海洋夥伴盡一份力呢？所有海洋夥伴們的有趣秘密故事與豐富的生態知識，就在野柳海洋世界-海洋劇場！"
可指定師傅再享85折｜台北多分店｜指舞春秋足體養生會館｜按摩券｜需電話預約,台北,https://www.klook.com//zh-TW/activity/47825-chun-qiu-massage-experience-taipei/,723,8K+,4.7,186,2022-03-26 00:00:00,
春節即買即用｜71折起｜新北｜朱銘美術館｜門票,台北,https://www.klook.com//zh-TW/activity/27093-juming-museum-ticket/,454,6K+,4.8,76,2022-03-27 00:00:00,
KLOOK振興買1送1｜新北｜滿月圓國家森林遊樂區｜門票,台北,https://www.klook.com//zh-TW/activity/43888-manyueyuan-forest-recreation-area-ticket/,390,6K+,4.9,22,2022-03-26 00:00:00,
KLOOK獨家｜感謝祭78折起｜村之閣｜Spa按摩券｜捷運中山國小站｜需電話預約,台北,https://www.klook.com//zh-TW/activity/48300-village-spa-experience-taipei/,682,6K+,4.8,351,2022-03-26 00:00:00,
限時優惠79折｜台北站｜《會動的文藝復興》藝術大展｜門票,台北,https://www.klook.com//zh-TW/activity/56878-firenze-exhibition-ticket-taipei-kaohsiung/,191,6K+,4.5,134,2022-03-26 00:00:00,"## 【會動的文藝復興】沈浸式藝術展—台北站
* 展覽期間：2022/1/22(六) – 2022/5/2(一)
* 營業時間：10:00-18:00（17:30最後入場）※除夕休館※
* 展覽地點：台北花博流行館（台北花博公園圓山園區，104台北市中山區中山北路三段）
 
 
 ### **展覽介紹**


全球首展「會動的文藝復興」藝術大展，一次看到36家世界級博物館及美術館的文藝復興時期24位藝術大師200幅名畫，以及「世界文化遺產」聖母百花大教堂穹頂的巨幅濕壁畫「末日審判」。
「會動的文藝復興」將於2021/6/25-9/21於台北花博流行館與高雄國立科學工藝博物館同步展出。展覽最大焦點是將百花大教堂穹頂濕壁畫從義大利佛羅倫斯「搬」到台灣來，這是全球第一個與世界著名教堂合作的創舉，觀眾可以透過數位多媒體的方式10公尺近距離欣賞百花大教堂紅磚大圓拱頂的壯麗宏偉，以及濕壁畫「末日審判」構圖繁複精細，採用透視法讓穹頂無限伸延的視覺震撼。

集結文藝復興時期300年最代表性的畫作，包括文藝復興三傑—達文西、拉斐爾、米開朗基羅與波提且利、卡拉瓦喬、喬托、提香等24位大師200幅畫，委託獲得美國葛萊美、泰利獎等國際大獎的製作團隊以原寸仿真、AR介紹及540°環場投影沉浸式體驗，搭配立體環繞音效等不同手法，提供觀眾兼具藝術性、教育性、娛樂性和社交性的多重享受的藝術饗宴，今年暑假您絕對不能錯過喔！

### **3大創舉  台灣NO.1**

**史上最全文藝復興精華**
* 飽覽5位藝術大師，300年文藝復興經典
* 超過36家博物館珍品，24位畫家200幅名畫

**台灣最大規模沉浸體驗**
* 台灣x義大利x美國跨國團隊，攜手淬煉歷史瑰寶
* 策展規畫質量更勝其他藝術光影展

**全球巡展首站榮歸台灣**
* 末日審判」首度搬出義大利，全球首站在台灣
* 世界文化遺產數位科技華麗解密，深入細節看個夠

### **4大展區介紹 絕對必看**

### **穹頂投影+540°環場投影+ AR導覽&拍照+HD仿真畫作+LED顯示屏+全彩燈箱+立體環繞音響**

**展區I：人類曙光  走進文藝復興歷史長廊**

走進展場，彷彿回到600年前文藝復興時光走廊，主辦單位選取文藝復興從早期至晚期代表畫作，梳理不同時期畫作的特點，並折射對應東西方背景歷史，加上影片、圖表、原寸複製畫及場景重現的展示手法，讓觀眾回到文藝復興時期，領略「文藝復興三傑」達文西、拉斐爾、米開朗基羅及喬托、提香等24位大師的藝術風采與傳世經典。

**展區II：眾星閃耀  大師鉅作全境沉浸式體驗**

跨國團隊精選達文西、拉斐爾、米開朗基羅及波提且利、卡拉瓦喬等五位藝術巨擘的百餘張畫作，製作出時而磅礴、時而瑰麗，時而特寫、時而互動的影片，投影在高達5米的環場巨幕以及地面，搭配世界級的背景音樂和音效工程，創造前所未有的540°環場沉浸體驗，讓觀眾跨越時空地域，跟著波提且利的浪漫與哀愁、達文西的深奧似海、米開朗基羅的崇峻如山、拉斐爾的開闊如平原、卡拉瓦喬的光影魔術，在光影交織之下感受數位藝術的詩意情懷，跟著文藝復興時期的輝煌與沒落而感動。

**展區III：經典傳承  光之藝廊科技演繹傳統**

在這條長達50公尺的長廊兩側，依據「肖像」、「宗教」與「神話」三大主題，以燈箱展示近百幅文藝復興不同時期、國家地區的畫作，輕鬆有趣的拆解畫作背後的歷史文化、視覺語言及哲學思想，讓觀眾漫步在歷史名畫與現代科技相互輝映的場景中，感受不一樣的藝術恆久之美。

**展區IV：文化遺產  百花大教堂獨家亮相**

世界文化遺產—布魯內萊斯基的穹頂、瓦薩里的濕壁畫「末日審判」
聖母百花大教堂的圓形穹頂及「末日審判」濕壁畫是文藝復興的標誌，表現了當時人們勇於開創的偉大精神，成為舉世驚嘆的世界文化遺產。

主辦單位與義大利SM集團合作，爬上50公尺高的穹頂拍攝濕壁畫實景，全球獨家取得高解析度底片授權，再以數位動畫科技重新演繹畫作，並結合最新的充氣巨蛋和穹頂投影技術，將教堂穹頂結構和濕壁畫原汁原味「搬」到台灣，讓觀眾不必遠渡重洋即可目睹栩栩如生的天堂和地獄的場景，遨遊於世間善惡及經典藝術的無垠空間。

![圖片二](https://res.klook.com/image/upload/v1619435832/admin-markdown/rtamkw8h2ijdvnfjtmu7.jpg)

### **5位藝術大師 風格與特色**
### **一起與文藝復興藝術大師跨越時空地域**

跟著波提且利的浪漫與哀愁、達文西的深奧似海、米開朗基羅的崇峻如山、拉斐爾的開闊如平原、卡拉瓦喬的光影魔術，在光影交織中，感受數位藝術的詩意情懷，跟著文藝復興時期的輝煌與沒落而感動

![圖片三](https://res.klook.com/image/upload/v1619436008/admin-markdown/wj6dn9adctxvhztszj4h.jpg)

### **隨便拍，都是網美 3大IG打卡點**

**古典型浪漫 重返琉金歲月漫遊威尼斯**

引領觀眾由盛世的佛羅倫斯走向繁華富麗的威尼斯時期，運用威尼斯畫派的畫家──弗朗切斯卡‧瓜爾迪（Francesco Lazzaro Guardi）的《坎納雷喬運河上的風光》（View on the Cannaregio Canal, Venice）打造運河場景並搭配一比一製作的貢多拉（Gondola），提供民眾義大利威尼斯運河的互動情境，讓人彷彿身臨義大利威尼斯運河浪漫之旅！

**氣質型浪漫 穿越文藝復興盛世 重回佛羅倫斯**

以自由、幽默和不同於凡的手法重新詮釋源自文藝復興時期的獨特浪漫，跨越性別、文化與時空，以當代視野開啟復古美學之旅，沉浸於拉斐爾、提香、安尼巴萊卡拉奇等畫傑的傳世作品中，穿梭在藝品廊道間，將文藝復興的概念以充滿詩意的方式呈現。

**知識型浪漫 「最後的晚餐」超仿真臨摹**

文藝復興繪畫中出現Cangiante（換色法）、Chiaroscuro（明暗對照法）、Sfumato（暈塗法）和Unione（統合法）這四種風格迥異的繪畫技法，影響深遠。本展特邀名家檔案「MURA畫室」黃麗卿老師解說，並以世界頂級複製畫作法「油墨筆觸」，透過一層層薄塗上色表現立體層次，以強化人物輪廓表情，再用多色混合出暗卻不單調的背景，完成達文西「最後的晚餐」仿真臨摹，讓觀賞者近距離欣賞每一筆細微處的色彩豐富性，感受立體層次感的逼真度，重現大師畫風。
![圖片四](https://res.klook.com/image/upload/v1619436400/admin-markdown/hy1isxc8mk7x2ozbg8zu.jpg)

### **台灣也買得到義大利時尚！藝術生活市集**

**藝術生活市集為歐式風格設計，占地250坪，台灣特展首見！搭配假日及星光演出，打造2021夏日新樂園。**

* 第I區：輕食、茶飲、啤酒，即食行樂
* 第II區：文創生活紀念品，為生活增添藝術色彩。將文藝復興圖樣製成商品，讓時尚融入生活的各個角落。
![圖片五](https://res.klook.com/image/upload/v1619436558/admin-markdown/dc5uzbyrurjsbhxmgfze.jpg)"
新加坡海洋光譜號＆海洋量子號 Ocean Getaway 遊船之旅（皇家加勒比海國際郵輪提供）,新加坡,https://www.klook.com//zh-TW/activity/52443-singapore-ocean-getaway-cruise-royal-caribbean-international/,130,4K+,4.2,3135,2022-04-14 00:00:00,
Klook獨家優惠｜台北101觀景台｜門票・ 兒童公益市集套票,台北,https://www.klook.com//zh-TW/activity/1659-taipei-101-taipei/,"30,064",800K+,4.7,82,2022-03-26 00:00:00,"4/2-5/8連續6個周末，台北101觀景台於89F舉辦「愛在雲端101兒童公益市集」活動，現場超過20個童趣互動攤位：小釣手、籃球機、丟沙包、打彈珠、親子手作等，一站玩滿！透過手作、勞作、遊戲的過程，增進親子感情，邊玩邊做公益

![公益市集_A套票_1200X800_2](https://res.klook.com/image/upload/v1646976125/admin-markdown/r04fgzoj0yaxc1cnimej.jpg)

兒童天空體驗提供寓教於樂的體驗內容，課程有從高空認識台北、101小小建築師、101高空故事營、雲端永續體驗營，引導孩童從地理、土木、永續等面向認識全世界最高的綠建築--台北101 （活動陸續推出，採現場預）

另有101件精品義賣，讓您買精品也能做公益！及愛心大使，邀請名人捐出二手服飾與物品，一起加入做公益的行列


"
新北｜野柳地質公園｜門票,台北,https://www.klook.com//zh-TW/activity/9548-yehliu-geopark-admission-ticket-taipei/,"7,474",100K+,4.8,33,2022-03-26 00:00:00,"前往位於台灣新北市的野柳地質公園，那裡有著台灣最多、最獨特的奇岩美石，其中以栩栩如生的女王頭為最著名的地標。除了女王頭外，野柳地質公園在數萬年的海蝕、風化和地殼運動後，形成了海蝕洞溝、蜂窩石、燭狀石、豆腐石、蕈狀岩、壺穴等特殊的地質景觀。美國電視台CNN更曾報導過野柳地質公園的獨特美景，形容這裡媲美太空地質，是地球上最像火星的岩石環境。野柳地質公園為大屯山餘脈伸向海中的一處岬角，全長約1,700公尺，外形如同海龜，故又被稱為「野柳龜」。"
台北｜國立故宮博物院｜電子門票｜台灣籍限定,台北,https://www.klook.com//zh-TW/activity/10136-national-palace-museum-ticket-package-taipei/,"4,074",100K+,4.7,41,2022-03-26 00:00:00,想要深入了解中華文化，那就從國立故宮博物院開始探索吧！一次玩轉台北和嘉義南北兩院故宮！台北故宮博物院的藏品相當豐富，文物珍寶幾乎涵蓋了中華五千年的輝煌歷史，數量多達65萬件，被譽為「中華文化寶庫」。在這裡，你將有機會親眼目睹三大鎮館之寶，包括「肉形石」、「翠玉白菜」和「毛公鼎」，其栩栩如生的整體造型和精細完美的製作工藝，讓人嘆為觀止。除了近距離觀賞各種稀世珍品外，還可以參觀園區的至善園、至德園和張大千紀念館等。當然，嘉義國立故宮博物院也值得前來一探，不同於台北故宮的宮殿式建築外觀，這裡以現代風格的綠色建築聞名，不僅可以看到瓷器、佛經、書畫等精品典藏，各種國內外的展覽也值得遊覽，周邊更有人工濕地、熱帶花園、水岸舞台等休閒區域，讓你在飽覽文化瑰寶之餘，放鬆身心。快來體驗一次中華文化瑰寶的探索之旅，絕對讓你不虛此行！
期間限定｜台北雙層觀光巴士之旅｜TOMICA聯名套票,台北,https://www.klook.com//zh-TW/activity/2921-double-decker-bus-tour-taipei/,"5,138",100K+,4.5,41,2022-03-26 00:00:00,台北雙層觀光巴士，擁有亮眼紅色車身，搭配頂層半露天座位，外觀結合熱門景點繪圖，相當搶眼吸睛，讓你的台北旅程，變得更加便捷和浪漫！白天晚上皆可搭乘，分為經典紅藍路線，行經國父紀念館、行天宮、西門紅樓等景點，車輛上也會搭配中、英、日、韓的多語系導覽系統，方便了解各景點資訊。全天任意上下車，輕鬆暢遊台北熱門景點，自由開啟你的台北熱門地標之旅！
台北｜貓空纜車＆動物園｜套票,台北,https://www.klook.com//zh-TW/activity/16000-maokong-gondola-combo-ticket-taipei/,"6,401",70K+,4.7,66,2022-03-26 00:00:00,想要以不同的方式體驗台灣最精彩絕倫的城市風景嗎？現在就用KLOOK預訂最受歡迎的貓空纜車車票，搭乘「貓纜之眼」水晶車廂，從高空俯瞰貓空悠閒山景、遠眺台北城市天際線。前往訪台旅客最愛景點之一，暫時脫離市區喧囂，到古道縱橫的貓空感受不一樣的城市風景。曾為台北最大產茶區的貓空，已經搖身變為觀光勝地，山上除了有著眾多茶店以外，也有許多保留完善的自然美景，最適合呼朋引伴一同叫上一壺好茶，放下煩憂、共享悠然風景。搭乘底部為強化玻璃製成的水晶車廂，感受懸浮在高空美景之上的刺激樂趣。更棒的是，購買本套票還能搭乘台北雙層觀光巴士，享受玩貓空之美後，再繼續體驗台北夜生活。乘坐在半露天的座位之上，任意遊覽入夜後的都市叢林樣貌，輕鬆抵達各大不容錯過的熱門景點。最有內容的超值套票，等你來體驗！
